Format,ABLayout,CTAGroup,M,N,K,PipelineDepth,Cycles,CyclesPerMMA,FLOPsPerCycle
E4M3,TS,1,64,256,32,64,8309535,129.8365,8076.126512960531
E4M3,TS,1,64,64,32,128,4213293,32.9164,7963.932872367573
E4M3,TS,1,64,64,32,256,8318343,32.4935,8067.5827473186955
E4M3,TS,1,64,64,32,32,1141293,35.6654,7350.092807034269
E4M3,TS,1,64,64,32,512,16510334,32.2467,8129.327962241098
E4M3,TS,1,64,64,32,64,2165293,33.8327,7748.24356318
E4M3,TS,1,64,80,32,128,5236795,40.9125,8009.288114879315
E4M3,TS,1,64,80,32,256,10365843,40.4916,8092.542650821405
E4M3,TS,1,64,80,32,32,1396795,43.6498,7507.021796205252
E4M3,TS,1,64,80,32,512,20605847,40.2458,8141.967609042434
E4M3,TS,1,64,80,32,64,2676795,41.8249,7834.567446664547
E4M3,TS,1,64,96,32,128,6260795,48.9125,8039.171990799898
E4M3,TS,1,64,96,32,256,12413843,48.4916,8108.950828597118
E4M3,TS,1,64,96,32,32,1652795,51.6498,7613.1175725753055
E4M3,TS,1,64,96,32,512,24701847,48.2458,8150.2638571647685
E4M3,TS,1,64,96,32,64,3188795,49.8249,7891.957635640011
E4M3,TS,2,128,112,32,128,3743154,29.2434,31374.73754761758
E4M3,TS,2,128,112,32,256,7336392,28.6578,32015.856067109125
E4M3,TS,2,128,112,32,32,1055154,32.9736,27825.41184462722
E4M3,TS,2,128,112,32,512,14504456,28.329,32387.44749196936
E4M3,TS,2,128,112,32,64,1951154,30.4868,30095.12313525854
E4M3,TS,2,128,128,32,128,4255154,33.2434,31542.381344868452
E4M3,TS,2,128,128,32,256,8359651,32.6549,32110.831758786586
E4M3,TS,2,128,128,32,32,1183154,36.9736,28360.127225912544
E4M3,TS,2,128,128,32,512,16552456,32.329,32434.532463113614
E4M3,TS,2,128,128,32,64,2207154,34.4868,30405.140517531345
E4M3,TS,2,128,256,32,128,8351526,65.2463,32142.083152607884
E4M3,TS,2,128,256,32,256,16552395,64.6578,32434.632789856758
E4M3,TS,2,128,256,32,32,2207154,68.9736,30405.140517531345
E4M3,TS,2,128,256,32,512,32936456,64.329,32600.413499354883
E4M3,TS,2,128,256,32,64,4255154,66.4868,31542.381344868452
E4M3,TS,2,128,64,32,128,2458906,19.2102,27292.167702574672
E4M3,TS,2,128,64,32,256,4771888,18.6402,28126.736837587578
E4M3,TS,2,128,64,32,32,730906,22.8408,22954.012118664843
E4M3,TS,2,128,64,32,512,9379958,18.3202,28618.028187465203
E4M3,TS,2,128,64,32,64,1306906,20.4204,25674.717439423323
E4M3,TS,2,128,80,32,128,2719154,21.2434,30850.052251522826
E4M3,TS,2,128,80,32,256,5288392,20.6578,31724.578609532473
E4M3,TS,2,128,80,32,32,799154,24.9736,26242.111669923437
E4M3,TS,2,128,80,32,512,10408456,20.329,32237.68999950809
E4M3,TS,2,128,80,32,64,1439154,22.4868,29144.209047085402
E4M3,TS,2,128,96,32,128,3231154,25.2434,31153.964996791237
E4M3,TS,2,128,96,32,256,6312392,24.6578,31893.842921915173
E4M3,TS,2,128,96,32,32,927154,28.9736,27143.054366733853
E4M3,TS,2,128,96,32,512,12456456,24.329,32324.87977311028
E4M3,TS,2,128,96,32,64,1695154,26.4868,29691.46895812254
E4M3,TS,2,256,112,32,128,7319154,57.1809,32091.275233513286
E4M3,TS,2,256,112,32,256,14496395,56.6265,32405.46387292169
E4M3,TS,2,256,112,32,32,1943154,60.7236,30219.025222483517
E4M3,TS,2,256,112,32,512,28832456,56.3134,32585.636811131986
E4M3,TS,2,256,112,32,64,3735154,58.3618,31441.936335068487
E4M3,TS,2,256,128,32,128,8343526,65.1838,32172.901855982618
E4M3,TS,2,256,128,32,256,16543893,64.6246,32451.295636646108
E4M3,TS,2,256,128,32,32,2198906,68.7158,30519.211011150273
E4M3,TS,2,256,128,32,512,32927958,64.3124,32608.82815755593
E4M3,TS,2,256,128,32,64,4246906,66.3579,31603.652315700165
E4M3,TS,2,256,256,32,128,16535526,129.1838,32467.724281217925
E4M3,TS,2,256,256,32,256,32928395,128.6265,32608.39718098526
E4M3,TS,2,256,256,32,32,4247154,132.7236,31601.79500857421
E4M3,TS,2,256,256,32,512,65696456,128.3134,32687.96555932584
E4M3,TS,2,256,256,32,64,8343526,130.3676,32172.901855982618
E4M3,TS,2,256,64,32,128,4247154,33.1809,31601.79500857421
E4M3,TS,2,256,64,32,256,8347304,32.6067,32158.298754550447
E4M3,TS,2,256,64,32,32,1175154,36.7236,28553.191952858655
E4M3,TS,2,256,64,32,512,16544456,32.3134,32450.190942457306
E4M3,TS,2,256,64,32,64,2199154,34.3618,30515.74713781001
E4M3,TS,2,256,80,32,128,5271154,41.1809,31828.347607750195
E4M3,TS,2,256,80,32,256,10400395,40.6265,32262.685685451615
E4M3,TS,2,256,80,32,32,1431154,44.7236,29307.12196692574
E4M3,TS,2,256,80,32,512,20640456,40.3134,32513.25861872231
E4M3,TS,2,256,80,32,64,2711154,42.3618,30941.083712212418
E4M3,TS,2,256,96,32,128,6295154,49.1809,31981.19595208709
E4M3,TS,2,256,96,32,256,12448395,48.6265,32345.819666231375
E4M3,TS,2,256,96,32,32,1687154,52.7236,29832.257281369257
E4M3,TS,2,256,96,32,512,24736456,48.3134,32555.440105643567
E4M3,TS,2,256,96,32,64,3223154,50.3618,31231.29038279013
F4,SS,1,128,112,64,1024,61620291,60.1761,30493.966873891794
F4,SS,1,128,112,64,128,7821940,61.1089,30028.490121733495
F4,SS,1,128,112,64,256,15513991,60.6015,30279.910563269885
F4,SS,1,128,112,64,512,30873983,60.3007,30430.95685456388
F4,SS,1,128,112,64,64,3984915,62.2643,29471.270053626235
F4,SS,1,128,128,64,1024,65721545,64.1812,32675.487525942175
F4,SS,1,128,128,64,128,8341778,65.1701,32179.665214569257
F4,SS,1,128,128,64,256,16542581,64.6195,32453.856807929493
F4,SS,1,128,128,64,512,32926585,64.3097,32610.197217527057
F4,SS,1,128,128,64,64,4245287,66.3326,31615.7063042908
F4,SS,1,128,256,64,1024,131257376,128.181,32721.729429478626
F4,SS,1,128,256,64,128,16533217,129.1658,32472.248846056777
F4,SS,1,128,256,64,256,32925977,128.6171,32610.78037057281
F4,SS,1,128,256,64,512,65694469,128.3095,32688.95911838172
F4,SS,1,128,256,64,64,8335917,130.2487,32202.27150059847
F4,SS,1,128,64,64,1024,49321258,48.1653,21770.36165039977
F4,SS,1,128,64,64,128,6276913,49.0384,21382.753107768604
F4,SS,1,128,64,64,256,12429951,48.5545,21595.856202823634
F4,SS,1,128,64,64,512,24717975,48.2773,21719.855915720225
F4,SS,1,128,64,64,64,3204913,50.0768,20939.35714742156
F4,SS,1,128,80,64,1024,53419405,52.1674,25125.26980451393
F4,SS,1,128,80,64,128,6792915,53.0696,24698.132264045704
F4,SS,1,128,80,64,256,13458471,52.5722,24931.808065859903
F4,SS,1,128,80,64,512,26769495,52.2842,25069.1413467166
F4,SS,1,128,80,64,64,3464915,54.1393,24210.13939965977
F4,SS,1,128,96,64,1024,57521219,56.1731,28000.306196382255
F4,SS,1,128,96,64,128,7308915,57.1009,27545.345169690845
F4,SS,1,128,96,64,256,14485989,56.5859,27796.041063233064
F4,SS,1,128,96,64,512,28821989,56.2929,27940.717213005548
F4,SS,1,128,96,64,64,3724915,58.2018,27024.318835499933
F4,SS,1,64,112,64,1024,57511366,56.1634,16336.332914317865
F4,SS,1,64,112,64,128,7300915,57.0384,16085.724704760301
F4,SS,1,64,112,64,256,14478473,56.5565,16222.786063494028
F4,SS,1,64,112,64,512,28814471,56.2783,16302.980011834046
F4,SS,1,64,112,64,64,3716915,58.0768,15798.115598655573
F4,SS,1,64,128,64,1024,65705000,64.165,16341.868619964152
F4,SS,1,64,128,64,128,8325275,65.0412,16121.71977146793
F4,SS,1,64,128,64,256,16526471,64.5565,16242.76409037045
F4,SS,1,64,128,64,512,32910475,64.2783,16313.063662231265
F4,SS,1,64,128,64,64,4228915,66.0768,15869.049348636736
F4,SS,1,64,256,64,1024,131240576,128.1646,16362.958258364633
F4,SS,1,64,256,64,128,16517474,129.0428,16251.600244260044
F4,SS,1,64,256,64,256,32910470,128.5565,16313.076351643052
F4,SS,1,64,256,64,512,65678473,128.2783,16348.454882860156
F4,SS,1,64,256,64,64,8319539,129.9928,16132.83197223231
F4,SS,1,64,64,64,1024,32937548,32.1656,16299.649314795932
F4,SS,1,64,64,64,128,4229287,33.0413,15867.656538937632
F4,SS,1,64,64,64,256,8334581,32.557,16103.695057898454
F4,SS,1,64,64,64,512,16526585,32.2785,16242.638288644144
F4,SS,1,64,64,64,64,2181287,34.0826,15382.86398338155
F4,SS,1,64,80,64,1024,41128400,40.1645,16316.896762066004
F4,SS,1,64,80,64,128,5252915,41.0384,15969.433506179577
F4,SS,1,64,80,64,256,10382467,40.5565,16159.185334040167
F4,SS,1,64,80,64,512,20622469,40.2783,16270.795937266468
F4,SS,1,64,80,64,64,2692915,42.0768,15575.32892235151
F4,SS,1,64,96,64,1024,49320697,48.1647,16327.9746370267
F4,SS,1,64,96,64,128,6276915,49.0384,16037.064830826454
F4,SS,1,64,96,64,256,12430471,48.5565,16196.22501621822
F4,SS,1,64,96,64,512,24717983,48.2773,16289.891936790169
F4,SS,1,64,96,64,64,3204915,50.0768,15704.517860566171
F4,SS,2,128,112,64,1024,30931523,30.2066,60748.578125310356
F4,SS,2,128,112,64,128,4016280,31.3772,58482.21001236567
F4,SS,2,128,112,64,256,7862156,30.7115,59749.865685492405
F4,SS,2,128,112,64,512,15545332,30.362,60437.652328568605
F4,SS,2,128,112,64,64,2096280,32.7544,56023.251837921016
F4,SS,2,128,128,64,1024,32981534,32.2085,65111.75621342192
F4,SS,2,128,128,64,128,4274280,33.3928,62802.52030377806
F4,SS,2,128,128,64,256,8374190,32.7117,64110.15019091029
F4,SS,2,128,128,64,512,16571332,32.3659,64795.108432022585
F4,SS,2,128,128,64,64,2226280,34.7856,60287.93523756957
F4,SS,2,128,256,64,1024,65749534,64.2085,65323.18929736717
F4,SS,2,128,256,64,128,8370776,65.3967,64136.32492159391
F4,SS,2,128,256,64,256,16571275,64.7315,64795.4087268177
F4,SS,2,128,256,64,512,32955332,64.3659,65163.44834764992
F4,SS,2,128,256,64,64,4274280,66.7856,62802.52030377806
F4,SS,2,128,64,64,1024,25792763,25.1882,41629.65197989535
F4,SS,2,128,64,64,128,3361782,26.2639,39924.61134865728
F4,SS,2,128,64,64,256,6570764,25.667,40853.079830132076
F4,SS,2,128,64,64,512,12968855,25.3298,41396.93167731289
F4,SS,2,128,64,64,64,1761782,27.5278,38091.52929039008
F4,SS,2,128,80,64,1024,27847526,27.1948,48197.44951240678
F4,SS,2,128,80,64,128,3622280,28.2991,46316.66731450824
F4,SS,2,128,80,64,256,7087271,27.6847,47344.562158881985
F4,SS,2,128,80,64,512,13997352,27.3386,47943.93275442049
F4,SS,2,128,80,64,64,1894280,29.5981,44283.923630233025
F4,SS,2,128,96,64,1024,29901520,29.2007,53863.91422123442
F4,SS,2,128,96,64,128,3882280,30.3303,51857.84512517186
F4,SS,2,128,96,64,256,7603271,29.7003,52957.84891061707
F4,SS,2,128,96,64,512,15027332,29.3503,53589.367059280485
F4,SS,2,128,96,64,64,2026280,31.6606,49678.90690637575
F4,SS,2,256,112,64,1024,57561417,56.2123,65288.48668351945
F4,SS,2,256,112,64,128,7351280,57.4319,63902.047468393
F4,SS,2,256,112,64,256,14528273,56.7511,64668.63197365337
F4,SS,2,256,112,64,512,28862594,56.3723,65103.18010796082
F4,SS,2,256,112,64,64,3767280,58.8638,62347.58884067967
F4,SS,2,256,128,64,1024,65750792,64.2098,65321.86675554199
F4,SS,2,256,128,64,128,8375524,65.4338,64099.960570836476
F4,SS,2,256,128,64,256,16575768,64.7491,64777.79613925136
F4,SS,2,256,128,64,512,32959834,64.3747,65154.5405260141
F4,SS,2,256,128,64,64,4278782,66.856,62736.38865621635
F4,SS,2,256,256,64,1024,131290014,128.2129,65427.176204578485
F4,SS,2,256,256,64,128,16567776,129.4358,64809.02501471772
F4,SS,2,256,256,64,256,32960275,128.7511,65153.68024040182
F4,SS,2,256,256,64,512,65727340,128.3737,65345.222580637615
F4,SS,2,256,256,64,64,8375776,130.8715,64098.05037766053
F4,SS,2,256,64,64,1024,44237777,43.201,48544.06148005833
F4,SS,2,256,64,64,128,5675280,44.3381,47299.094909344334
F4,SS,2,256,64,64,256,11188275,43.7042,47985.13643997602
F4,SS,2,256,64,64,512,22196330,43.3522,48374.753761054795
F4,SS,2,256,64,64,64,2923280,45.6763,45913.3511252006
F4,SS,2,256,80,64,1024,46633521,45.5405,57562.82869094542
F4,SS,2,256,80,64,128,5979280,46.7131,56117.87699810118
F4,SS,2,256,80,64,256,11790307,46.0559,56918.65754441885
F4,SS,2,256,80,64,512,23393852,45.6911,57373.098918607786
F4,SS,2,256,80,64,64,3079280,48.1138,54484.16046955343
F4,SS,2,256,96,64,1024,50732259,49.5432,63494.64709586785
F4,SS,2,256,96,64,128,6495280,50.7444,61991.62863291319
F4,SS,2,256,96,64,256,12818275,50.0714,62824.846119741014
F4,SS,2,256,96,64,512,25447828,49.7028,63290.76027909896
F4,SS,2,256,96,64,64,3337280,52.145,60326.55096365902
F4,TS,1,128,112,64,1024,57496566,56.149,32681.0450764929
F4,TS,1,128,112,64,128,7285039,56.9144,32241.541683651238
F4,TS,1,128,112,64,256,14462560,56.4944,32481.23707836529
F4,TS,1,128,112,64,512,28798250,56.2466,32624.33640433377
F4,TS,1,128,112,64,64,3701039,57.8287,31731.78715758784
F4,TS,1,128,128,64,1024,65689552,64.15,32691.379579111453
F4,TS,1,128,128,64,128,8309533,64.9182,32304.53093277386
F4,TS,1,128,128,64,256,16509841,64.4916,32518.219427026153
F4,TS,1,128,128,64,512,32893843,64.2458,32642.631891890207
F4,TS,1,128,128,64,64,4212791,65.8249,31859.55466700291
F4,TS,1,128,256,64,1024,131224855,128.1493,32729.823729041047
F4,TS,1,128,256,64,128,16500945,128.9136,32535.775899517197
F4,TS,1,128,256,64,256,32894348,128.4935,32642.149213773457
F4,TS,1,128,256,64,512,65662250,128.2466,32704.99178925601
F4,TS,1,128,256,64,64,8308945,129.8273,32306.795258008136
F4,TS,1,128,64,64,1024,32921652,32.1501,32615.015194353982
F4,TS,1,128,64,64,128,4213039,32.9144,31857.667160877914
F4,TS,1,128,64,64,256,8318526,32.4942,32269.635811929515
F4,TS,1,128,64,64,512,16509948,32.246,32518.017738634248
F4,TS,1,128,64,64,64,2165039,33.8287,30996.638948585078
F4,TS,1,128,80,64,1024,41112960,40.1494,32646.066939979177
F4,TS,1,128,80,64,128,5237039,40.9144,32035.664704847193
F4,TS,1,128,80,64,256,10366466,40.494,32368.2520867289
F4,TS,1,128,80,64,512,20605954,40.246,32567.708592158226
F4,TS,1,128,80,64,64,2677039,41.8287,31335.422807785086
F4,TS,1,128,96,64,1024,49304661,48.1491,32666.529592453444
F4,TS,1,128,96,64,128,6261039,48.9144,32155.438889161473
F4,TS,1,128,96,64,256,12414560,48.4944,32433.93051568841
F4,TS,1,128,96,64,512,24702250,48.2466,32600.514854932782
F4,TS,1,128,96,64,64,3189039,49.8287,31565.42313967653
F4,TS,1,64,112,64,1024,57497197,56.1496,16340.347927678915
F4,TS,1,64,112,64,128,7284795,56.9125,16121.309027015155
F4,TS,1,64,112,64,256,14461843,56.4916,16241.423503671343
F4,TS,1,64,112,64,512,28797847,56.2458,16312.400214771591
F4,TS,1,64,112,64,64,3700795,57.8249,15866.936216059172
F4,TS,1,64,128,64,1024,65689011,64.1494,16345.842673509027
F4,TS,1,64,128,64,128,8309535,64.9182,16152.26546638693
F4,TS,1,64,128,64,256,16509847,64.4916,16259.109713513077
F4,TS,1,64,128,64,512,32893847,64.2458,16321.315945945104
F4,TS,1,64,128,64,64,4212795,65.8249,15929.777333501455
F4,TS,1,64,256,64,1024,131225109,128.1495,16364.886324176061
F4,TS,1,64,256,64,128,16501537,128.9183,16267.294868145176
F4,TS,1,64,256,64,256,32893845,128.4916,16321.315945945104
F4,TS,1,64,256,64,512,65661845,128.2458,16352.59790184162
F4,TS,1,64,256,64,64,8309535,129.8365,16152.253025921062
F4,TS,1,64,64,64,1024,32922021,32.1504,16307.355429481438
F4,TS,1,64,64,64,128,4213293,32.9164,15927.865744735145
F4,TS,1,64,64,64,256,8318343,32.4935,16135.165494637391
F4,TS,1,64,64,64,512,16510339,32.2468,16258.60550504236
F4,TS,1,64,64,64,64,2165293,33.8327,15496.48712636
F4,TS,1,64,80,64,1024,41112991,40.1494,16323.033469989588
F4,TS,1,64,80,64,128,5236795,40.9125,16018.57622975863
F4,TS,1,64,80,64,256,10365843,40.4916,16185.08530164281
F4,TS,1,64,80,64,512,20605847,40.2458,16283.935218084867
F4,TS,1,64,80,64,64,2676795,41.8249,15669.134893329094
F4,TS,1,64,96,64,1024,49305097,48.1495,16333.129108298112
F4,TS,1,64,96,64,128,6260795,48.9125,16078.343981599795
F4,TS,1,64,96,64,256,12413843,48.4916,16217.901657194236
F4,TS,1,64,96,64,512,24701847,48.2458,16300.527714329537
F4,TS,1,64,96,64,64,3188795,49.8249,15783.915271280022
F4,TS,2,128,112,64,1024,28863349,28.1869,65101.44783569672
F4,TS,2,128,112,64,128,3743154,29.2434,62749.47509523516
F4,TS,2,128,112,64,256,7336392,28.6578,64031.71213421825
F4,TS,2,128,112,64,512,14504456,28.329,64774.89498393872
F4,TS,2,128,112,64,64,1951154,30.4868,60190.24627051708
F4,TS,2,128,128,64,1024,32959435,32.1869,65155.45144142493
F4,TS,2,128,128,64,128,4255154,33.2434,63084.762689736905
F4,TS,2,128,128,64,256,8359651,32.6549,64221.66351757317
F4,TS,2,128,128,64,512,16552456,32.329,64869.06492622723
F4,TS,2,128,128,64,64,2207154,34.4868,60810.28103506269
F4,TS,2,128,256,64,1024,65727517,64.187,65345.06987396202
F4,TS,2,128,256,64,128,8351526,65.2463,64284.16630521577
F4,TS,2,128,256,64,256,16552395,64.6578,64869.265579713516
F4,TS,2,128,256,64,512,32936456,64.329,65200.82699870977
F4,TS,2,128,256,64,64,4255154,66.4868,63084.762689736905
F4,TS,2,128,64,64,1024,18619037,18.1827,57668.883059171625
F4,TS,2,128,64,64,128,2458906,19.2102,54584.335405149344
F4,TS,2,128,64,64,256,4771888,18.6402,56253.473675175155
F4,TS,2,128,64,64,512,9379958,18.3202,57236.056374930406
F4,TS,2,128,64,64,64,1306906,20.4204,51349.434878846645
F4,TS,2,128,80,64,1024,20671438,20.187,64928.914648040816
F4,TS,2,128,80,64,128,2719154,21.2434,61700.10450304565
F4,TS,2,128,80,64,256,5288392,20.6578,63449.157219064946
F4,TS,2,128,80,64,512,10408456,20.329,64475.37999901618
F4,TS,2,128,80,64,64,1439154,22.4868,58288.418094170804
F4,TS,2,128,96,64,1024,24767416,24.1869,65029.582129169095
F4,TS,2,128,96,64,128,3231154,25.2434,62307.929993582475
F4,TS,2,128,96,64,256,6312392,24.6578,63787.685843830346
F4,TS,2,128,96,64,512,12456456,24.329,64649.75954622056
F4,TS,2,128,96,64,64,1695154,26.4868,59382.93791624508
F4,TS,2,256,64,64,1024,32951414,32.1791,65171.24468987635
F4,TS,2,256,64,64,128,4247154,33.1809,63203.59001714842
F4,TS,2,256,64,64,256,8347304,32.6067,64316.597509100895
F4,TS,2,256,64,64,512,16544456,32.3134,64900.38188491461
F4,TS,2,256,64,64,64,2199154,34.3618,61031.49427562002
F4,TS,2,256,80,64,128,5271154,41.1809,63656.69521550039
F4,TS,2,256,80,64,64,2711154,42.3618,61882.167424424835
MXF4,SS,1,128,112,64,1024,61623618,60.1793,30492.34537457232
MXF4,SS,1,128,112,64,128,7823062,61.1177,30024.16648532258
MXF4,SS,1,128,112,64,256,15514991,60.6054,30277.962029786122
MXF4,SS,1,128,112,64,512,30874981,60.3027,30429.947581119915
MXF4,SS,1,128,112,64,64,3985915,62.2799,29463.888028079688
MXF4,SS,1,128,128,64,1024,65722950,64.1826,32674.774783196695
MXF4,SS,1,128,128,64,128,8342778,65.178,32175.764828623156
MXF4,SS,1,128,128,64,256,16543583,64.6234,32451.89822881495
MXF4,SS,1,128,128,64,512,32927583,64.3117,32609.183087991765
MXF4,SS,1,128,128,64,64,4246287,66.3482,31608.272718777596
MXF4,SS,1,128,256,64,1024,131259226,128.1828,32721.269936372122
MXF4,SS,1,128,256,64,128,16534533,129.176,32469.684771164924
MXF4,SS,1,128,256,64,256,32926343,128.6185,32610.425405365477
MXF4,SS,1,128,256,64,512,65694843,128.3102,32688.78078282163
MXF4,SS,1,128,256,64,64,8336287,130.2545,32200.837591023726
MXF4,SS,1,128,64,64,1024,49324699,48.1687,21768.824983858813
MXF4,SS,1,128,64,64,128,6277913,49.0462,21379.352528840154
MXF4,SS,1,128,64,64,256,12430951,48.5584,21594.121717354774
MXF4,SS,1,128,64,64,512,24717747,48.2768,21720.0808670003
MXF4,SS,1,128,64,64,64,3205913,50.0924,20932.836118852363
MXF4,SS,1,128,80,64,1024,53422796,52.1707,25123.68053332618
MXF4,SS,1,128,80,64,128,6793915,53.0775,24694.45621967877
MXF4,SS,1,128,80,64,256,13459471,52.5761,24929.95866943345
MXF4,SS,1,128,80,64,512,26770735,52.2866,25067.990651524484
MXF4,SS,1,128,80,64,64,3465915,54.1549,24203.16536453765
MXF4,SS,1,128,96,64,1024,57523947,56.1757,27999.010248203405
MXF4,SS,1,128,96,64,128,7309915,57.1087,27541.582981227028
MXF4,SS,1,128,96,64,256,14486989,56.5898,27794.125443101057
MXF4,SS,1,128,96,64,512,28823475,56.2958,27939.277885739255
MXF4,SS,1,128,96,64,64,3725915,58.2174,27017.077368621754
MXF4,SS,2,128,112,64,1024,30930854,30.2059,60749.985929901115
MXF4,SS,2,128,112,64,128,4019280,31.4006,58438.62856123768
MXF4,SS,2,128,112,64,256,7864606,30.7211,59731.19452102952
MXF4,SS,2,128,112,64,512,15548332,30.3678,60426.10923412299
MXF4,SS,2,128,112,64,64,2099280,32.8013,55943.14859472033
MXF4,SS,2,128,128,64,1024,32980905,32.2079,65112.969178369276
MXF4,SS,2,128,128,64,128,4277280,33.4162,62758.54226393186
MXF4,SS,2,128,128,64,256,8382285,32.7433,64048.27857912917
MXF4,SS,2,128,128,64,512,16574332,32.3717,64783.49916748272
MXF4,SS,2,128,128,64,64,2229280,34.8325,60206.760927294905
MXF4,SS,2,128,256,64,1024,65750951,64.2099,65321.76502377359
MXF4,SS,2,128,256,64,128,8373441,65.4175,64115.932281117435
MXF4,SS,2,128,256,64,256,16569018,64.7227,64804.21861263513
MXF4,SS,2,128,256,64,512,32957984,64.3711,65158.1843404882
MXF4,SS,2,128,256,64,64,4276906,66.8267,62763.89526940579
MXF4,SS,2,128,64,64,1024,25795273,25.1907,41625.52052940172
MXF4,SS,2,128,64,64,128,3364782,26.2874,39888.92016707624
MXF4,SS,2,128,64,64,256,6573761,25.6788,40834.306899076284
MXF4,SS,2,128,64,64,512,12971841,25.3356,41387.454806675196
MXF4,SS,2,128,64,64,64,1764782,27.5747,38026.741904717004
MXF4,SS,2,128,80,64,1024,27846882,27.1942,48198.5129181958
MXF4,SS,2,128,80,64,128,3625280,28.3225,46278.40056492188
MXF4,SS,2,128,80,64,256,7090332,27.6966,47324.22030140884
MXF4,SS,2,128,80,64,512,14000342,27.3444,47933.76340310996
MXF4,SS,2,128,80,64,64,1897280,29.645,44213.864058019906
MXF4,SS,2,128,96,64,1024,29898895,29.1981,53868.710635281066
MXF4,SS,2,128,96,64,128,3885280,30.3538,51817.69663106432
MXF4,SS,2,128,96,64,256,7606332,29.7122,52936.63882176345
MXF4,SS,2,128,96,64,512,15030332,29.3561,53578.779197509204
MXF4,SS,2,128,96,64,64,2029280,31.7075,49605.42458408894
MXF4,SS,2,256,112,64,1024,57561144,56.2121,65288.71897687508
MXF4,SS,2,256,112,64,128,7354280,57.4553,63876.0218813582
MXF4,SS,2,256,112,64,256,14531330,56.763,64655.07460845974
MXF4,SS,2,256,112,64,512,28865592,56.3781,65096.48249941023
MXF4,SS,2,256,112,64,64,3770280,58.9106,62298.05841393569
MXF4,SS,2,256,128,64,1024,65753559,64.2125,65319.120109013034
MXF4,SS,2,256,128,64,128,8378524,65.4572,64077.04576425512
MXF4,SS,2,256,128,64,256,16573676,64.7409,64786.0008124694
MXF4,SS,2,256,128,64,512,32962832,64.3805,65148.670793174955
MXF4,SS,2,256,128,64,64,4281782,66.9028,62692.50315382914
MXF4,SS,2,256,256,64,1024,131293695,128.2165,65425.339172415406
MXF4,SS,2,256,256,64,128,16570441,129.4566,64798.61204449985
MXF4,SS,2,256,256,64,256,32963468,128.7635,65147.40590307036
MXF4,SS,2,256,256,64,512,65731466,128.3818,65341.09975089927
MXF4,SS,2,256,256,64,64,8378441,130.9131,64077.682065431196
MXF4,SS,2,256,64,64,1024,44577123,43.5323,48174.619765093965
MXF4,SS,2,256,64,64,128,5720280,44.6897,46926.965273877424
MXF4,SS,2,256,64,64,256,11275332,44.0443,47614.60620329986
MXF4,SS,2,256,64,64,512,22368832,43.6891,48001.72125312721
MXF4,SS,2,256,64,64,64,2946280,46.0356,45555.005256801254
MXF4,SS,2,256,80,64,1024,47311897,46.203,56737.441291691015
MXF4,SS,2,256,80,64,128,6066280,47.3928,55313.04333147651
MXF4,SS,2,256,80,64,256,11963330,46.7318,56095.42110511472
MXF4,SS,2,256,80,64,512,23739326,46.3659,56538.1023553948
MXF4,SS,2,256,80,64,64,3122280,48.7856,53733.88868846545
MXF4,SS,2,256,96,64,1024,50731843,49.5428,63495.15974066868
MXF4,SS,2,256,96,64,128,6498280,50.7678,61963.05532246818
MXF4,SS,2,256,96,64,256,12821332,50.0833,62809.91867548664
MXF4,SS,2,256,96,64,512,25450336,49.7077,63284.52131158754
MXF4,SS,2,256,96,64,64,3340280,52.1919,60272.341110402194
MXF4,TS,1,128,112,64,1024,57502273,56.1546,32677.78596944863
MXF4,TS,1,128,112,64,128,7288039,56.9378,32228.291223053926
MXF4,TS,1,128,112,64,256,14465621,56.5063,32474.39666019541
MXF4,TS,1,128,112,64,512,28801250,56.2524,32620.972616279483
MXF4,TS,1,128,112,64,64,3704039,57.8756,31706.073025592825
MXF4,TS,1,128,128,64,1024,65694586,64.1549,32688.882688617705
MXF4,TS,1,128,128,64,128,8312533,64.9417,32292.841117494616
MXF4,TS,1,128,128,64,256,16512841,64.5033,32512.321075045777
MXF4,TS,1,128,128,64,512,32896841,64.2516,32639.68523741043
MXF4,TS,1,128,128,64,64,4215791,65.8717,31836.919344726186
MXF4,TS,1,128,256,64,1024,131231359,128.1556,32728.2147639276
MXF4,TS,1,128,256,64,128,16506533,128.9573,32524.750440649732
MXF4,TS,1,128,256,64,256,32898965,128.5116,32637.5517852085
MXF4,TS,1,128,256,64,512,65666965,128.2558,32702.645806271532
MXF4,TS,1,128,256,64,64,8314533,129.9146,32285.085740940587
MXF4,TS,1,128,64,64,1024,32927271,32.1555,32609.538026154154
MXF4,TS,1,128,64,64,128,4216039,32.9378,31835.034519609686
MXF4,TS,1,128,64,64,256,8321587,32.5062,32257.723142046747
MXF4,TS,1,128,64,64,512,16512954,32.2519,32512.06905639668
MXF4,TS,1,128,64,64,64,2168039,33.8756,30953.724804874306
MXF4,TS,1,128,80,64,1024,41118172,40.1545,32641.92058175298
MXF4,TS,1,128,80,64,128,5240039,40.9378,32017.353155274584
MXF4,TS,1,128,80,64,256,10369528,40.506,32358.662914136177
MXF4,TS,1,128,80,64,512,20608954,40.2519,32562.93491735794
MXF4,TS,1,128,80,64,64,2680039,41.8756,31300.327637096543
MXF4,TS,1,128,96,64,1024,49310218,48.1545,32662.86639877893
